customer_id,age,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,annual_income_was_missing,gender_encoded,education_encoded,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other,employment_type_Self-Employed,employment_type_Unemployed,join_year,join_month,join_day,join_weekday,income_bin,income_quantile_bin,credit_score_above_700,transaction_cluster,annual_income_log,loan_amount_sqrt,annual_income_yeojohnson,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_ratio
C1010,0.33314933236180627,-0.3522634070926723,0.15299724747579205,1.0552023587092911,1.0835742626479812,0.2451153601356086,1.2733506896604763,1,0,1,2.0,False,False,True,False,False,False,True,False,False,2022,9,25,6,1,1,0,0,13.089274571223601,566.2881333738153,-0.17832589852287314,0.6629,14.83,0.8543
C1011,1.4187362949575375,0.45852380419680333,0.38538307846772213,-1.0432301411668392,-1.4932967543507847,0.6871419207446219,1.2880994218414845,0,0,1,3.0,False,False,False,True,False,False,False,False,False,2018,5,11,4,2,2,0,2,13.462901480035763,600.8291354453444,0.61551784866686,0.5136,18.0,0.8575
C1012,0.33314933236180627,0.6536858468167465,-0.41129189682213424,0.8729287148720669,0.6540957598148535,0.10552802520644655,0.6801751172555404,0,0,0,3.0,False,True,False,False,False,True,False,False,False,2018,5,3,3,2,3,0,0,13.535263351604943,472.00798722055544,0.7744795444055397,0.2949,13.83,0.7256
C1013,-1.5666278521807235,0.1813570452762322,-0.7007070071823631,-1.395004451412492,1.5130527654811088,0.2218508043140816,0.5243916335936382,1,0,1,2.0,False,False,False,False,True,False,False,True,False,2019,1,19,5,2,2,0,0,13.350206349124688,415.4334122335371,0.37136743812343864,0.2748,14.67,0.6918
C1014,0.1522181719291844,-1.2628421737142295,-1.248377959595373,-1.643957211468241,-1.4932967543507847,1.3618140395689051,0.7940168937776997,0,0,0,3.0,False,False,False,False,False,True,False,True,False,2020,6,14,6,0,0,0,2,12.378473487699061,278.52660555142666,-1.5709643162066178,0.3265,22.83,0.7503
C1015,-1.6570934323970343,-0.9694802120595659,-0.9455509770085627,0.19177353666773117,-0.20486124585140184,1.152433037175162,-0.47713946107297067,1,0,0,3.0,False,False,False,False,False,True,False,False,False,2020,8,10,0,0,0,0,2,12.666390802907003,360.7080952792715,-1.0247054719132505,0.4106,21.33,0.4745
C1016,0.33314933236180627,-0.5809564859260751,0.14876410080523292,0.8806158553599976,1.0835742626479812,-0.987906098405323,-0.34393997356323763,0,0,1,3.0,False,True,False,False,False,True,False,False,False,2023,9,1,4,1,1,0,1,12.952568868479036,565.6393727455684,-0.45783487586932303,0.7583,6.0,0.5034
C1017,0.875942813659672,-1.3386425573400043,-0.8446406231346035,-1.643957211468241,0.22461725698172583,-1.5927845497650253,0.1718047548914034,1,0,1,1.0,False,False,False,False,True,False,False,False,True,2024,10,1,1,0,0,0,1,12.288319598991096,384.20810767082986,-1.7372130569094117,0.6798,1.67,0.6153
C1018,1.5996674553901595,-0.09575898523249969,-0.23008831676399427,-1.2690916738051077,-0.6343397486845295,0.4544963625293517,1.5001124469434814,0,0,0,1.0,False,False,False,False,True,False,False,False,False,2018,4,19,3,1,1,0,0,13.223203529596457,504.20832995895654,0.10112585971165086,0.4597,16.33,0.9035
C1019,-1.6570934323970343,1.7889388994233413,1.3411189938567267,0.4592587015122445,0.6540957598148535,-1.127493433334485,0.7603713484897738,0,0,1,1.0,False,True,False,False,False,False,False,False,False,2024,4,17,2,4,3,0,1,13.87605380235201,725.805097805189,1.5467784218446572,0.4958,5.0,0.743
C1020,0.061752591712873464,1.4591487209228167,0.3206404046302891,1.335879554188514,1.5130527654811088,-0.871583319297688,0.1621258993976165,0,0,0,2.0,False,False,False,False,False,False,False,False,False,2020,3,25,2,3,3,0,1,13.788430726733518,591.4087757211589,1.3444176714030571,0.3594,6.83,0.6132
C1021,1.1473395543086047,0.5752186879710603,0.9401780648057139,0.1263584583639632,-0.6343397486845295,-1.4299326590143362,0.9207638109582414,0,0,1,2.0,False,True,False,False,False,False,False,False,False,2024,2,11,6,2,3,0,1,13.506795746739325,676.194757447882,0.7117368869103677,0.6226,2.83,0.7778
C1022,-0.752437630233925,2.3108182590219744,2.4927767082295493,1.8847548238513878,-0.20486124585140184,0.4312318067078247,-0.4600862394886797,0,0,0,2.0,False,False,True,False,False,True,False,False,False,2022,9,15,3,4,3,1,0,14.000709712167255,852.3955595848678,1.8392911871460735,0.6037,16.17,0.4782
C1023,0.1522181719291844,2.3108182590219744,1.57705171004835,1.8847548238513878,-0.20486124585140184,-1.150757989156012,0.7829553446419435,0,0,1,3.0,False,False,True,False,False,False,True,True,False,2020,6,21,6,4,3,1,1,14.000709712167255,753.4731182995183,1.8392911871460735,0.4717,4.83,0.7479
C1024,0.42361491257811723,0.7355565823885122,-0.6864401471241247,1.7721888385613564,-0.6343397486845295,1.5479304861411212,-0.32273867105303816,1,0,0,3.0,False,False,True,False,True,False,False,False,False,2023,1,14,5,2,3,1,2,13.564126392966106,418.4015774348849,0.8383681248956419,0.2251,24.17,0.508
C1025,0.6045460730107391,0.8679321325766293,0.9977082199338072,1.6933019719873292,0.6540957598148535,-1.2670807682636471,-0.7758012877383931,1,0,1,3.0,False,False,False,False,False,False,False,False,False,2024,8,10,5,3,3,1,1,13.609100861449406,683.5345346067015,0.9384729484656548,0.5743,4.0,0.4097
C1026,0.69501165322705,-1.3221805771811406,-1.0089750834470392,0.15090243440033047,1.5130527654811088,-0.05732386554424252,0.36538186476714013,1,0,1,2.0,True,False,False,False,False,False,True,True,False,2021,2,13,5,0,0,0,0,12.308601435634964,345.11992118682457,-1.7000081702118506,0.5375,12.67,0.6573
C1027,-0.39057530936868123,1.6234775464132032,0.8931834211420648,0.058920834208575544,1.0835742626479812,0.943052034781419,0.6322417376672624,1,0,1,2.0,True,False,False,False,False,False,False,False,False,2018,1,27,5,4,3,0,2,13.833051315434961,670.1394630970482,1.4471338253046426,0.4413,19.83,0.7152
C1028,-0.4810408895849922,0.11036464946317046,0.36198153348880296,0.6781653507260453,-1.063818251517657,1.222226704639743,-0.15451094461340967,1,0,0,2.0,False,False,False,False,False,False,False,False,True,2019,10,16,2,2,2,0,2,13.319175191497068,597.4412439729952,0.3048616305258528,0.5863,21.83,0.5445
C1029,6.427966085902237e-16,-0.4106304595255884,-0.2649050906627857,0.7217971439784489,1.0835742626479812,-1.127493433334485,0.21236376838917656,1,0,0,1.0,True,False,False,False,False,False,True,False,True,2022,9,28,2,1,1,0,1,13.056120749100572,498.18285799493344,-0.2466402061491173,0.5304,5.0,0.6241
C1030,1.5092018751738485,-0.6312820675541334,-0.8709407797725732,0.2247619295580483,-1.063818251517657,-0.4760858703317287,0.6566693253420578,1,0,1,1.0,False,True,False,False,False,False,False,False,False,2021,10,25,0,1,1,0,0,12.91980148809524,378.22403413849844,-0.5239831194091021,0.3503,9.67,0.7205
C1031,-1.2047655313154797,-0.8041683062087417,-0.7812773896161802,-1.1010694591254264,1.5130527654811088,1.5014013744980672,0.9115458533451111,0,0,1,2.0,True,False,False,False,False,True,False,True,False,2021,2,12,4,0,1,0,2,12.798275267945913,398.25604829054384,-0.7664886898803758,0.4386,23.83,0.7758
C1032,0.061752591712873464,1.469237606709964,0.8748558876867513,0.9139838216403737,0.22461725698172583,1.175697592996689,1.3535469208947097,1,0,1,2.0,False,False,False,False,False,True,False,False,False,2019,9,29,6,3,3,0,2,13.791228305914498,667.7630642675589,1.3508374710061317,0.4569,21.5,0.8717
C1033,-1.023834370882858,-0.36095853808976514,0.3249553492871698,-0.5836222346433896,1.0835742626479812,-1.4764617706573901,-0.516776678809431,1,0,0,3.0,False,False,False,False,False,True,False,False,True,2020,5,31,6,1,1,0,1,13.08440467557965,592.0412823443987,-0.18838176338215074,0.7281,2.5,0.4659
C1034,1.6901330356064703,-0.7767249384232138,2.4927767082295493,-1.3375523091722339,1.5130527654811088,-1.104228877512958,1.5466631328897897,0,0,0,1.0,False,True,False,True,False,False,False,False,False,2021,10,10,6,0,1,0,1,12.818579510718001,852.3955595848678,-0.7262788338174164,1.969,5.17,0.9136
C1035,6.427966085902237e-16,0.2201651998911575,1.0123437762010044,-0.8711107169851953,-0.6343397486845295,0.4544963625293517,0.4607877260630386,0,1,1,2.0,False,False,True,False,False,False,False,False,True,2019,2,23,5,2,2,0,0,13.36677115171173,685.3892178900978,0.40699608708923724,0.7358,16.33,0.678
C1036,-1.4761622719644125,-0.15499067772950198,0.2594249591121157,-0.9744675043147772,-0.6343397486845295,0.1985862484925546,0.9806805354435884,0,0,1,2.0,False,False,False,True,False,False,False,True,False,2019,1,15,1,1,1,0,0,13.193831191692137,582.3615028485314,0.03935654583356434,0.6315,14.5,0.7908
C1037,0.42361491257811723,-0.6576165884789744,-0.42127736150329403,-1.5996304085385031,0.6540957598148535,-0.941376986762269,0.6764879342102883,1,0,1,2.0,False,True,False,False,True,False,False,False,False,2022,4,6,2,0,1,0,1,12.902217154609637,470.16943754353065,-0.5593470533806939,0.551,6.33,0.7248
C1038,-0.5715064698013032,-0.8326765636315686,-0.4439267569927669,-1.643957211468241,-0.6343397486845295,-0.8483187634761609,-1.0315996115027593,1,0,1,2.0,True,False,False,False,False,False,True,False,False,2019,2,1,4,0,0,0,1,12.776737283780424,465.9722845835362,-0.8090080390726149,0.6136,7.0,0.3542
C1039,-1.023834370882858,-1.2961813225872088,-0.6894191732940415,-1.0165444203161396,0.6540957598148535,0.29164447177866265,-1.4952628794432141,0,0,1,2.0,True,False,False,False,True,False,False,False,True,2022,1,10,0,0,0,0,0,12.339818571390795,417.7835444341962,-1.6425217830589303,0.7635,15.17,0.2536
C1040,0.5140804927944281,0.9242798168078352,-0.02355895030241104,0.058920834208575544,1.5130527654811088,-0.2201757562949316,0.7682066124609347,0,0,2,2.0,False,True,False,True,False,False,False,False,True,2021,11,9,1,3,3,0,0,13.627647756794138,538.5665789853656,0.9799521603246011,0.35,11.5,0.7447
C1041,-1.6570934323970343,-0.46521293562869753,-0.3342896705231432,0.7424086849892085,-0.6343397486845295,1.3152849279258512,0.02431743308131823,0,0,1,2.0,False,True,False,False,False,True,False,False,False,2024,10,8,1,1,1,0,2,13.024089403899271,485.9522507407492,-0.31231942465945306,0.5211,22.5,0.5833
C1042,-0.028712988503437474,-1.1461199461789593,-0.7432171151561803,-1.643957211468241,-0.20486124585140184,1.5711950419626481,0.685244993942762,0,0,0,1.0,False,False,False,False,False,False,False,True,False,2020,12,19,5,0,0,0,2,12.50312246580024,406.4608591242212,-1.3373664416147266,0.6138,24.33,0.7267
C1043,0.69501165322705,-0.5836804277370088,-0.22050613517818743,-1.282902550050593,-1.4932967543507847,-0.5226149819747827,-0.09413332224740632,0,0,1,1.0,True,False,False,False,False,False,False,False,False,2018,6,27,2,1,1,0,0,12.950822507612534,505.8540500974565,-0.4613685095838075,0.6075,9.33,0.5576
C1044,-1.2047655313154797,0.3049274234046671,-0.3560590026883235,1.5632595211708809,1.5130527654811088,-1.034435210048377,-0.6628813069775465,0,0,1,2.0,False,True,False,False,False,True,False,False,False,2023,2,25,5,2,2,0,1,13.402024145035284,482.05096203617313,0.4831161090618661,0.3514,5.67,0.4342
C1045,-1.1142999510991687,-0.30403341578768756,-0.11477068007303734,0.8802980659711146,-0.6343397486845295,0.8965229231383649,-0.7569044746314758,1,0,0,3.0,True,False,False,False,False,False,False,False,False,2024,1,6,5,1,1,0,2,13.115864485278097,523.6706025737935,-0.12329042932190476,0.552,19.5,0.4138
C1046,1.3282707147412267,-0.13257537988186646,0.42561800340973815,0.14387524840938035,-1.4932967543507847,1.5944595977841753,0.7829553446419435,0,0,0,2.0,False,True,False,False,False,False,True,False,False,2019,5,27,0,1,1,0,2,13.205048394179384,606.6098004483607,0.06291390517225692,0.6775,24.5,0.7479
C1047,-0.5715064698013032,-0.2901237666636007,-0.29609416133734295,-0.36914003992292677,-1.063818251517657,1.5711950419626481,-0.78548014323218,0,0,2,2.0,True,False,False,False,False,False,True,True,False,2022,3,31,3,1,1,0,2,13.123403536251503,492.7226400318946,-0.10764617509813583,0.485,24.33,0.4076
C1048,-0.3001097291523703,0.2201651998911575,0.7921853895110971,1.114947263646223,0.22461725698172583,-1.5462554381219713,0.7281084968438176,1,1,1,2.0,False,False,True,False,False,False,True,False,False,2018,11,19,0,2,2,0,1,13.36677115171173,656.9369452238168,0.40699608708923724,0.676,2.0,0.736
C1049,1.4187362949575375,0.9060376801048402,0.27958162005437026,1.7642942631163392,1.0835742626479812,-0.05732386554424252,-0.41491824718434134,0,0,1,3.0,False,False,False,False,True,False,False,True,False,2024,3,11,0,3,3,1,0,13.621680912402057,585.3559771626151,0.9665950039732649,0.4159,12.67,0.488
C1050,-1.4761622719644125,-1.3670807718134426,-0.8548460604132283,-1.29315692439223,1.0835742626479812,-0.987906098405323,0.9226074024808671,0,0,0,3.0,True,False,False,False,False,True,False,False,False,2021,4,15,3,0,0,0,1,12.252283247392471,381.89719820915155,-1.803039097785006,0.6963,6.0,0.7782
C1051,-1.6570934323970343,0.18983065110798406,0.194870553226287,0.9476190157930431,1.5130527654811088,0.47776091835087875,-1.248682513291978,0,0,1,2.0,False,False,True,False,False,False,True,False,False,2025,1,18,5,2,2,0,0,13.353846695983435,572.6659322851325,0.37918973639045545,0.5204,16.5,0.3071
C1052,-1.2952311115317907,0.3959988720445489,0.5091475245537955,-0.8509559160579288,-1.063818251517657,-0.7785250960115798,-1.033904100906042,0,0,1,2.0,True,False,False,True,False,False,False,False,False,2024,12,8,6,2,2,0,1,13.438565470031888,618.4382184179758,0.56244437356207,0.5576,7.5,0.3537
C1053,-1.4761622719644125,-0.5390020172772558,-1.1490740513047888,0.058920834208575544,-0.6343397486845295,0.01246980192033851,0.6285545546220104,1,0,1,3.0,True,False,False,False,False,False,True,False,False,2022,1,21,4,1,1,0,0,12.979088280120832,307.90246832398077,-0.40406076213193237,0.2188,13.17,0.7144
C1054,0.785477233443361,0.05521002643644932,-0.6611987527234827,-0.18143320514602398,1.0835742626479812,-0.6854668727254718,0.19438875104357276,1,0,1,2.0,False,False,True,False,True,False,False,False,False,2024,6,22,5,1,2,0,1,13.29438407875188,423.60200660525675,0.25195166326845364,0.3022,8.17,0.6202
C1055,-0.20964414893605934,-0.5887287372381953,-0.2925319426180146,0.14733197478267648,0.6540957598148535,-1.4299326590143362,-1.037591283951294,0,0,0,2.0,True,False,False,True,False,False,False,False,False,2020,2,27,3,1,1,0,1,12.947577873100855,493.34932856952383,-0.4679313312522472,0.5798,2.83,0.3529
C1056,0.5140804927944281,0.06984863284839003,-0.1382256041466241,0.058920834208575544,-1.063818251517657,-1.290345324085174,1.3784354064501612,0,0,1,1.0,True,False,False,False,False,True,False,True,False,2018,10,12,4,1,2,0,1,13.301024041299696,519.771132326527,0.26610357416111663,0.4519,3.83,0.8771
C1057,1.2378051345249157,0.9814134769137978,0.7613631127667467,0.9002258399011103,-0.20486124585140184,-0.49935042615325576,-0.7882455305161188,0,0,1,3.0,False,False,False,False,False,True,False,False,False,2018,7,7,5,3,3,0,0,13.64610858279846,652.8546698921591,1.0213537454510166,0.5049,9.5,0.407
C1058,-0.9333687906665469,-0.9718900151275992,-1.248377959595373,-0.060936060720172554,-1.4932967543507847,1.4548722628550133,-0.2867886363618299,0,0,1,3.0,False,False,True,False,False,False,True,False,False,2020,7,22,2,0,0,0,2,12.664333630250262,278.52660555142666,-1.028692851285517,0.2453,23.5,0.5158
C1059,1.4187362949575375,0.47883714754424134,1.1646472457261352,0.058920834208575544,0.6540957598148535,-1.6625782172296062,-1.043122058519172,1,0,1,1.0,False,False,True,True,False,False,False,False,False,2021,3,31,2,2,3,0,1,13.470682081012196,704.400028392958,0.6325272166824828,0.7005,1.17,0.3517
C1060,-0.5715064698013032,2.3108182590219744,2.4927767082295493,0.058920834208575544,1.0835742626479812,0.5010254741724057,-0.40109131076464566,0,0,1,2.0,False,True,False,True,False,False,False,False,False,2018,11,23,4,4,3,0,0,14.000709712167255,852.3955595848678,1.8392911871460735,0.6037,16.67,0.491
C1061,0.9664083938759829,-0.049593836394835,-0.6810290287478002,0.9934592049600144,0.6540957598148535,1.4316077070334863,-0.04297365749453311,0,0,1,2.0,True,False,False,False,False,False,True,False,True,2020,8,11,1,1,2,0,2,13.245512664499412,419.52184686855105,0.14822378963561897,0.3112,23.33,0.5687
C1062,-0.4810408895849922,-0.7702708117962616,-0.4547154444656141,0.7274337474793081,-0.6343397486845295,-1.4066681031928092,-0.7218762357015807,1,0,1,1.0,False,False,False,False,False,False,True,False,False,2019,2,18,0,0,1,0,1,12.823295370513495,463.95968574866504,-0.716922145131565,0.5806,3.0,0.4214
C1063,-1.1142999510991687,2.3108182590219744,2.4927767082295493,1.8847548238513878,-0.20486124585140184,1.059374813889054,0.9161548321516766,1,0,1,3.0,True,False,False,False,False,False,False,False,False,2022,4,6,2,4,3,1,2,14.000709712167255,852.3955595848678,1.8392911871460735,0.6037,20.67,0.7768
C1064,-0.5715064698013032,-0.24250603139851803,0.03424789991683316,0.9891613151539889,-1.4932967543507847,1.3152849279258512,-0.3808118040157591,0,0,1,1.0,True,False,False,False,False,False,False,False,False,2021,2,12,4,1,1,0,2,13.148790387496451,547.7974716991673,-0.05483561787176676,0.5845,22.5,0.4954
C1065,0.24268375214549534,0.2201651998911575,-0.2741232452692968,1.5423268290985537,-0.20486124585140184,-1.4299326590143362,0.7792681615966908,1,1,1,1.0,False,True,False,False,False,False,True,False,True,2023,2,1,2,2,2,0,1,13.36677115171173,496.5753014397716,0.40699608708923724,0.3862,2.83,0.7471
C1066,6.427966085902237e-16,-0.06357730257334902,0.2268280868717059,0.5333389256455313,-1.063818251517657,-0.05732386554424252,-1.0265297348155376,0,0,0,2.0,True,False,False,False,True,False,False,False,False,2022,2,3,3,1,2,0,0,13.238807597246641,577.4860517796079,0.13405180136404346,0.5937,12.67,0.3553
C1067,-0.39057530936868123,0.1723596898678309,-0.5190965124057989,-1.349615032043192,-0.6343397486845295,1.6642532652487563,-0.43888493697847997,0,0,0,2.0,False,False,False,False,False,False,False,False,False,2019,10,29,1,2,2,0,2,13.346326432833294,451.76322338145235,0.36303506367691685,0.3263,25.0,0.4828
C1068,-0.20964414893605934,-0.6405904906199623,-0.7810390859689263,-1.643957211468241,0.6540957598148535,0.1753216926710276,-1.7146502706357156,0,0,1,1.0,False,False,False,False,False,False,True,False,False,2022,2,25,4,0,1,0,0,12.913621250961732,398.3079461923902,-0.5364228649589067,0.391,14.33,0.206
C1069,0.33314933236180627,-0.13368348672195812,-0.619077747221597,0.26897280703765586,0.6540957598148535,-0.4062922028671477,0.8802047974604683,0,0,1,2.0,False,True,False,True,False,False,False,False,False,2021,12,26,6,1,1,0,0,13.204496814901399,432.14077567385374,0.0617546002753352,0.344,10.17,0.769
C1070,0.5140804927944281,0.9122053077581438,0.8461390876516296,1.5916668676950803,-1.063818251517657,-1.5695199939434983,0.42115050832657824,0,0,1,2.0,True,False,False,False,False,False,False,False,False,2020,5,8,4,3,3,1,1,13.623702276155356,664.0224619694728,0.9711186136395653,0.5342,1.83,0.6694
C1071,0.42361491257811723,0.2201651998911575,-0.7205451805457405,1.2657871102764573,0.6540957598148535,0.8732583673168379,1.0848434564719611,0,1,0,1.0,False,False,False,False,True,False,False,True,False,2020,12,29,1,2,2,0,2,13.36677115171173,411.27055571727965,0.40699608708923724,0.2649,19.33,0.8134
C1072,0.785477233443361,-0.7061084730727984,0.0046424474806308225,0.8880091799386699,0.22461725698172583,-0.6156732052608908,-0.16741608527179216,0,0,2,1.0,True,False,False,False,False,True,False,False,False,2018,10,20,5,0,1,0,1,12.86900589780036,543.0895230070269,-0.6258842041633955,0.76,8.67,0.5417
C1073,-0.4810408895849922,-0.6014481002350319,-0.7352258726996818,-1.6193798696578021,-0.6343397486845295,0.12879258102797356,1.0221613447026752,0,0,0,2.0,True,False,False,True,False,False,False,True,False,2024,10,31,3,1,1,0,0,12.939355937446285,408.16261465254263,-0.48454727721369617,0.4001,14.0,0.7998
C1074,-1.7475590126133453,0.2201651998911575,-0.4760085728499613,1.441766931345064,-1.063818251517657,1.036110258067527,0.49627686287359013,0,1,1,2.0,True,False,False,False,True,False,False,False,False,2025,2,13,3,2,2,0,2,13.36677115171173,459.96167231629204,0.40699608708923724,0.3314,20.5,0.6857
C1075,0.42361491257811723,-0.8993944894804299,-0.731559028649012,0.6572483288578913,-0.6343397486845295,1.059374813889054,-1.7298599006973807,0,0,0,3.0,False,True,False,False,True,False,False,False,False,2019,12,2,0,0,0,0,2,12.724441259283564,408.9411082295347,-0.9116781280685996,0.4979,20.67,0.2027
C1076,-1.2047655313154797,-0.9269303598404278,-1.0023049447611663,0.8434009500790787,-1.4932967543507847,-0.33649853540256663,-0.865215476585757,0,0,1,3.0,True,False,False,False,True,False,False,False,True,2023,12,28,3,0,0,0,0,12.702034092753854,346.7922576990438,-0.9554228577884203,0.3662,10.67,0.3903
C1077,-1.023834370882858,-0.3334794643104917,-0.22771548342294118,-0.8200856766299311,-0.6343397486845295,-0.964641542583796,-0.035138393523372266,0,0,1,3.0,False,False,False,True,False,False,False,False,False,2020,9,29,1,1,1,0,1,13.099714660635101,504.61635922748286,-0.15674332746843148,0.5209,6.17,0.5704
C1078,0.33314933236180627,0.723366852132061,0.13074946338216267,1.5141633432985098,-0.6343397486845295,0.943052034781419,0.39626202277112677,0,0,1,2.0,True,False,False,False,True,False,False,True,False,2019,11,1,4,2,3,0,2,13.559881404630564,562.8701359994151,0.8289544338449268,0.4091,19.83,0.664
C1079,-1.7475590126133453,1.8823715687791445,0.055214989252107084,1.2139634894933837,-1.4932967543507847,1.24549126046127,-1.5155423861921007,1,0,2,3.0,False,False,False,False,False,True,False,False,False,2023,3,9,3,4,3,0,2,13.899543671827894,551.1073942526991,1.6014810399861708,0.2792,22.0,0.2492
C1080,-1.1142999510991687,0.2201651998911575,-0.3723915645364372,-0.19233140714914088,-1.063818251517657,-1.6625782172296062,0.6949238494365485,0,1,1,2.0,True,False,False,False,False,False,False,False,False,2022,4,4,0,2,2,0,1,13.36677115171173,479.10314129631837,0.40699608708923724,0.3595,1.17,0.7288
C1081,0.33314933236180627,0.1833412254986142,-0.01795518296887247,0.7429718807525676,-0.6343397486845295,-1.6393136614080792,0.1367765159615083,0,0,0,2.0,False,False,False,True,False,False,False,False,True,2021,1,10,6,2,2,0,1,13.351059962050229,539.4683308591896,0.3732012793297343,0.4631,1.33,0.6077
C1082,-0.842903210450236,-0.07381826259292522,-0.9925582448857458,0.058920834208575544,-0.20486124585140184,0.5940836974585137,0.07501619995353502,0,0,1,1.0,False,False,False,False,True,False,False,False,False,2024,3,31,6,1,2,0,2,13.23386838296068,349.22154859057594,0.12362128362369638,0.2182,17.33,0.5943
C1083,-0.3001097291523703,-1.3670807718134426,-1.105251774505998,0.6195297391611061,-0.6343397486845295,-1.6393136614080792,-0.7329377848373371,1,0,1,1.0,True,False,False,False,False,False,True,False,True,2020,6,18,3,0,0,0,1,12.252283247392471,320.0094529853767,-1.803039097785006,0.4889,1.33,0.419
C1084,-1.1142999510991687,-1.1798554870840572,-0.8364434734144401,-1.5566746794786956,-1.063818251517657,-0.7552605401900528,0.31376130213361014,1,0,1,2.0,True,False,False,False,False,False,False,False,False,2021,8,21,5,0,0,0,1,12.468663845784253,386.0542448931238,-1.402381308589085,0.5731,7.67,0.6461
C1085,1.3282707147412267,0.6077505853771542,0.7069959283993753,-1.0123975915885197,1.5130527654811088,-1.5229908823004443,-1.6473591800598641,0,0,1,2.0,False,False,False,True,False,False,False,False,True,2018,8,18,5,2,3,0,1,13.518696704089647,645.5910547707426,0.7379340028471639,0.5608,2.17,0.2206
C1086,1.3282707147412267,0.7587912310397732,0.6889826744517611,-0.9805791125486654,0.6540957598148535,-0.5458795377963097,-1.5187686713566964,0,0,1,1.0,False,False,True,False,False,False,True,False,False,2020,7,27,0,2,3,0,0,13.572168125855836,643.1663392933433,0.856217938603327,0.5276,9.17,0.2485
